instance_name,optimizer,choice_model,threshold,static_model_name,dynamic_model_name,objective_value,time_spent_in_pricing_mean,time_spent_adding_paths_mean,time_spent_in_master_mean,time_spent_total_mean,number_of_label_algo_calls_mean,number_of_fall_backs_mean,number_of_paths_mean,number_of_iterations_mean,time_spent_in_pricing_CI,time_spent_adding_paths_CI,time_spent_in_master_CI,time_spent_total_CI,number_of_label_algo_calls_CI,number_of_fall_backs_CI,number_of_paths_CI,number_of_iterations_CI,fallback_at_itteration,objval_at_fallback,vector_of_it_of_time_spent_in_pricing,vector_of_it_of_time_spent_adding_paths,vector_of_it_of_time_spent_in_master,vector_of_it_of_label_algo_calls,vector_of_it_of_fall_backs,vector_of_it_of_paths,vector_of_it_of_objval,vector_of_it_times
EuropeAsia_pid_26674_12,Gurobi,no_choice,0.4,NN_models_inpath/EuropeAsia_pid_26674_12_static.csv.bson,NN_models_inpath/EuropeAsia_pid_26674_12_dynamic.csv.bson,-1.0153749771703447e8,0.4461999416351318,0.272900128364563,1.3970999240875244,2.187499976158142,1248.0,0.0,26439.0,12.0,"(0.4026892726118814, 0.48971061065838223)","(0.2570058813142521, 0.2887943754148739)","(1.3802136796145585, 1.4139861685604902)","(2.1521506308256497, 2.2228493214906346)","(1248.0, 1248.0)","(0.0, 0.0)","(26439.0, 26439.0)","(12.0, 12.0)",5.0,-7.7075235e7,"(0.020000004768371583, 0.02799997329711914, 0.03060002326965332, 0.021399950981140135, 0.01549997329711914, 0.08659999370574951, 0.06559991836547852, 0.03380000591278076, 0.057000017166137694, 0.02849998474121094, 0.029400110244750977, 0.029799985885620116)","(0.029999971389770508, 0.030299997329711913, 0.07129998207092285, 0.008500051498413087, 0.0042999982833862305, 0.057599997520446776, 0.04930007457733154, 0.011800050735473633, 0.008799982070922852, 0.0010000228881835937, 0.0)","(0.012400031089782715, 0.09720001220703126, 0.1949000120162964, 0.12910003662109376, 0.06949999332427978, 0.04290001392364502, 0.34880001544952394, 0.17019991874694823, 0.1362999439239502, 0.13710007667541504, 0.038899922370910646, 0.01979994773864746)","(104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(5541.0, 3860.0, 6061.0, 423.0, 152.0, 5266.0, 3571.0, 944.0, 606.0, 12.0, 3.0)","(7.6436e7, -4.3410788e7, -7.3269711e7, -7.6910947e7, -7.7075235e7, -7.7084139e7, -9.851208046096589e7, -1.0117622206924401e8, -1.0145934455645117e8, -1.0153724086849271e8, -1.0153749271703444e8, -1.0153749771703447e8)","(0.042100024223327634, 0.17009999752044677, 0.4273000001907349, 0.6668000221252441, 0.7714000225067139, 0.8355000019073486, 1.33340003490448, 1.620199966430664, 1.8210999727249146, 2.029100036621094, 2.1020999431610106, 2.1535000085830687)"
EuropeAsia_pid_26999_11_low_best,Gurobi,no_choice,0.4,NN_models_inpath/EuropeAsia_pid_26999_11_low_best_static.csv.bson,NN_models_inpath/EuropeAsia_pid_26999_11_low_best_dynamic.csv.bson,-8.41532645e7,0.2490999460220337,0.18399991989135742,1.176200032234192,1.6541999578475952,1056.0,0.0,18730.0,11.0,"(0.21128498827450873, 0.28691490376955864)","(0.15766628819635092, 0.2103335515863639)","(1.1612713374057888, 1.191128727062595)","(1.6181805567613294, 1.690219358933861)","(1056.0, 1056.0)","(0.0, 0.0)","(18730.0, 18730.0)","(11.0, 11.0)",5.0,-7.06342263333333e7,"(0.017100000381469728, 0.020799970626831053, 0.017200016975402833, 0.014999961853027344, 0.014599990844726563, 0.03180000782012939, 0.037900018692016604, 0.020900034904479982, 0.03179998397827148, 0.021200013160705567, 0.020799946784973145)","(0.053799986839294434, 0.03809998035430908, 0.02649998664855957, 0.0017999887466430664, 0.0, 0.04000003337860107, 0.02109997272491455, 0.001999974250793457, 0.000599980354309082, 0.00010001659393310547)","(0.013500022888183593, 0.13929996490478516, 0.28380000591278076, 0.15160002708435058, 0.047700023651123045, 0.01919999122619629, 0.3179999828338623, 0.11890003681182862, 0.0372999906539917, 0.027100014686584472, 0.019799971580505372)","(96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(6609.0, 4241.0, 2122.0, 135.0, 11.0, 4389.0, 1075.0, 99.0, 46.0, 3.0)","(7.5163e7, -4.7183855e7, -6.96728235e7, -7.0607001e7, -7.06342263333333e7, -7.063590199999999e7, -8.39857174e7, -8.41459855e7, -8.4153132e7, -8.41532585e7, -8.41532645e7)","(0.04130001068115234, 0.23589999675750734, 0.5842999935150146, 0.7819000244140625, 0.846500015258789, 0.881000018119812, 1.272100019454956, 1.454800009727478, 1.5229000091552733, 1.5841000080108643, 1.6293999910354615)"
EuropeAsia_pid_824_4_best_high,Gurobi,no_choice,0.4,NN_models_inopt/EuropeAsia_pid_824_4_best_high_static.csv.bson,NN_models_inopt/EuropeAsia_pid_824_4_best_high_dynamic.csv.bson,-1.0765325113333336e8,0.6796999931335449,0.37069990634918215,2.4021000623703004,3.5243000268936155,1260.0,0.0,29227.0,12.0,"(0.6097850644090144, 0.7496149218580754)","(0.3136455402702117, 0.4277542724281526)","(2.375880224998083, 2.428319899742518)","(3.465485821598058, 3.583114232189173)","(1260.0, 1260.0)","(0.0, 0.0)","(29227.0, 29227.0)","(12.0, 12.0)",5.0,-6.7503043e7,"(0.006299996376037597, 0.02090001106262207, 0.046599960327148436, 0.04890000820159912, 0.05920000076293945, 0.11559998989105225, 0.06570000648498535, 0.057500028610229494, 0.09639995098114014, 0.068999981880188, 0.04830002784729004, 0.04530003070831299)","(0.006299948692321778, 0.003399968147277832, 0.035899996757507324, 0.043700003623962404, 0.03459994792938233, 0.12070004940032959, 0.08610000610351562, 0.03129997253417969, 0.003600025177001953, 0.005099987983703614, 0.0)","(0.014899992942810058, 0.010300016403198243, 0.013400006294250488, 0.07070000171661377, 0.23510000705718995, 0.22820003032684327, 0.8474999904632569, 0.44609997272491453, 0.30169999599456787, 0.13450005054473876, 0.06329996585845947, 0.03640003204345703)","(105.0, 105.0, 105.0, 105.0, 105.0, 105.0, 105.0, 105.0, 105.0, 105.0, 105.0, 105.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(1010.0, 739.0, 3677.0, 3237.0, 3423.0, 8994.0, 6093.0, 1812.0, 183.0, 57.0, 2.0)","(7.6619e7, 9.532642e6, -5.074193e6, -4.6628915e7, -6.7503043e7, -7.708432e7, -1.061055505e8, -1.0751491033333334e8, -1.07645992e8, -1.0765280096666673e8, -1.0765322966666666e8, -1.0765325113333336e8)","(0.033300018310546874, 0.0502000093460083, 0.09089999198913574, 0.249299955368042, 0.577899980545044, 0.90239999294281, 1.9913000345230103, 2.5947999954223633, 2.9894999980926515, 3.2458000421524047, 3.3869999647140503, 3.476900029182434)"
