instance_name,optimizer,choice_model,threshold,static_model_name,dynamic_model_name,objective_value,time_spent_in_pricing_mean,time_spent_adding_paths_mean,time_spent_in_master_mean,time_spent_total_mean,number_of_label_algo_calls_mean,number_of_fall_backs_mean,number_of_paths_mean,number_of_iterations_mean,time_spent_in_pricing_CI,time_spent_adding_paths_CI,time_spent_in_master_CI,time_spent_total_CI,number_of_label_algo_calls_CI,number_of_fall_backs_CI,number_of_paths_CI,number_of_iterations_CI,fallback_at_itteration,objval_at_fallback,vector_of_it_of_time_spent_in_pricing,vector_of_it_of_time_spent_adding_paths,vector_of_it_of_time_spent_in_master,vector_of_it_of_label_algo_calls,vector_of_it_of_fall_backs,vector_of_it_of_paths,vector_of_it_of_objval,vector_of_it_times
EuropeAsia_pid_26674_12,Gurobi,choose_10p_less,0.35,NN_models_inpath/EuropeAsia_pid_26674_12_static.csv.bson,nothing,-1.0153749771703447e8,0.3043333689371745,0.24399995803833008,2.0926665465037027,2.696000019709269,1040.0,0.0,24598.0,10.0,"(0.2897772732630651, 0.31888946461128387)","(0.2187891696469076, 0.26921074642975257)","(2.063982564265571, 2.1213505287418344)","(2.680486381334989, 2.711513658083549)","(1040.0, 1040.0)","(0.0, 0.0)","(24598.0, 24598.0)","(10.0, 10.0)",5.0,-9.166002804741482e7,"(0.024666706720987957, 0.04200005531311035, 0.021666685740152996, 0.019999980926513672, 0.024000008900960285, 0.041333278020222984, 0.029999971389770508, 0.03533339500427246, 0.03166675567626953, 0.033666531244913735)","(0.049666643142700195, 0.06799999872843425, 0.0559999148050944, 0.005666653315226237, 0.0003333091735839844, 0.04666670163472494, 0.016000032424926758, 0.001666704813639323, 0.0)","(0.012666622797648111, 0.18600002924601236, 0.6490000089009603, 0.2243333657582601, 0.13900001843770346, 0.08266671498616536, 0.6166666348775228, 0.11799995104471843, 0.04566653569539388, 0.018666664759318035)","(104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(7761.0, 8063.0, 3983.0, 447.0, 116.0, 3270.0, 769.0, 187.0, 2.0)","(7.6436e7, -5.6877596e7, -8.7486858e7, -9.152234715691553e7, -9.166002804741482e7, -9.16756733685814e7, -1.0144570854186876e8, -1.0153545166684665e8, -1.0153748971703447e8, -1.0153749771703447e8)","(0.05066672960917155, 0.2863334019978841, 1.0533333619435628, 1.3619999885559082, 1.5343333880106609, 1.6426667372385662, 2.3473333517710366, 2.5143333276112876, 2.6009999910990396, 2.6606667041778564)"
EuropeAsia_pid_26674_12,Gurobi,choose_10p_less,0.4,NN_models_inpath/EuropeAsia_pid_26674_12_static.csv.bson,nothing,-1.0153749771703446e8,0.3910001913706462,0.29866687456766766,1.5323328971862793,2.2519999345143638,1040.0,0.0,25517.0,10.0,"(0.19851462835786862, 0.5834857543834238)","(0.2678056948094311, 0.3295280543259042)","(1.4921751510883052, 1.5724906432842534)","(2.1098171701250776, 2.39418269890365)","(1040.0, 1040.0)","(0.0, 0.0)","(25517.0, 25517.0)","(10.0, 10.0)",5.0,-8.720356683169334e7,"(0.018333276112874348, 0.026666641235351562, 0.028333346048990887, 0.019999980926513672, 0.013000090916951498, 0.05766669909159342, 0.035000006357828774, 0.13700000445048013, 0.025333404541015625, 0.029666741689046223)","(0.046000003814697266, 0.051999966303507485, 0.08233340581258138, 0.013666709264119467, 0.005333344141642253, 0.05433336893717448, 0.03466677665710449, 0.01033329963684082, 0.0)","(0.012000083923339844, 0.15433335304260254, 0.25066669782002765, 0.24933322270711264, 0.09966659545898438, 0.09166653951009114, 0.41699997584025067, 0.1786665916442871, 0.03833325703938802, 0.04066658020019531)","(104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(6532.0, 4916.0, 6547.0, 595.0, 314.0, 4389.0, 1991.0, 221.0, 12.0)","(7.6436e7, -5.12187195e7, -8.3564445e7, -8.711251585399906e7, -8.720356683169334e7, -8.72296347992487e7, -1.0043299559235491e8, -1.0153419331374235e8, -1.0153742871703446e8, -1.0153749771703446e8)","(0.03599993387858073, 0.23633329073588052, 0.5656665960947672, 0.9296665986378988, 1.0629998842875164, 1.1733332475026448, 1.713666598002116, 1.9619999726613362, 2.1529998779296875, 2.2219998836517334)"
EuropeAsia_pid_26674_12,Gurobi,choose_10p_less,0.5,NN_models_inpath/EuropeAsia_pid_26674_12_static.csv.bson,nothing,-1.0153749771703447e8,0.38466699918111164,0.4009999434153239,2.7016664346059165,3.5463333129882812,1248.0,0.0,33033.0,12.0,"(0.22097101085942855, 0.5483629875027947)","(0.35340994018854366, 0.44858994664210416)","(2.6579048883366037, 2.7454279808752293)","(3.3955903488330645, 3.697076277143498)","(1248.0, 1248.0)","(0.0, 0.0)","(33033.0, 33033.0)","(12.0, 12.0)",5.0,-6.7134029e7,"(0.01699995994567871, 0.02133337656656901, 0.03400007883707682, 0.01466679573059082, 0.009666681289672852, 0.05566676457722982, 0.0883333683013916, 0.029000043869018555, 0.03166659673055013, 0.029000043869018555, 0.030333280563354492, 0.024000008900960285)","(0.029666662216186523, 0.04266667366027832, 0.0236666997273763, 0.020333290100097656, 0.0009999275207519531, 0.1660000483194987, 0.07933330535888672, 0.029999971389770508, 0.0043334166208903, 0.003999948501586914, 0.0)","(0.03166659673055013, 0.05666669209798177, 0.2693332036336263, 0.17399994532267252, 0.09166661898295085, 0.05299997329711914, 1.1316665808359783, 0.5036667188008627, 0.19266676902770996, 0.11466662089029948, 0.035666704177856445, 0.04700001080830892)","(104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(4413.0, 4468.0, 2211.0, 1492.0, 133.0, 13569.0, 5025.0, 1525.0, 165.0, 19.0, 13.0)","(7.6436e7, -4.0400017e7, -6.428684650000001e7, -6.686505696349976e7, -6.7134029e7, -6.716115703030303e7, -9.80023927881567e7, -1.0072621557291175e8, -1.0152754539586787e8, -1.0153716486849274e8, -1.0153748721703446e8, -1.0153749771703447e8)","(0.053333282470703125, 0.13966663678487143, 0.48033324877421063, 0.7123332818349203, 0.8463332653045654, 0.9223332405090332, 2.2756666342417398, 2.949666659037272, 3.212000052134196, 3.36899995803833, 3.438666661580404, 3.5176666577657065)"
EuropeAsia_pid_26674_12,Gurobi,choose_10p_less,0.45,NN_models_inpath/EuropeAsia_pid_26674_12_static.csv.bson,nothing,-1.0153749771703446e8,0.33866651852925617,0.30666661262512207,2.1466666062672934,2.811000029246012,1144.0,0.0,26739.0,11.0,"(0.2537197280168471, 0.4236133090416652)","(0.2043235988986194, 0.40900962635162474)","(2.041351718833977, 2.25198149370061)","(2.682711695219467, 2.9392883632725573)","(1144.0, 1144.0)","(0.0, 0.0)","(26739.0, 26739.0)","(11.0, 11.0)",5.0,-7.748646e7,"(0.018333276112874348, 0.03533339500427246, 0.019999901453653973, 0.03533331553141276, 0.018000046412150066, 0.044333299001057945, 0.039999961853027344, 0.03199998537699381, 0.03166667620340983, 0.03299999237060547, 0.030666669209798176)","(0.03166659673055013, 0.06333327293395996, 0.0323333740234375, 0.004333337148030599, 0.006000041961669922, 0.11766664187113444, 0.037333408991495766, 0.011333306630452475, 0.002666632334391276, 0.0)","(0.012000004450480143, 0.1096666653951009, 0.3096667130788167, 0.24100001653035483, 0.0773332913716634, 0.04766662915547689, 0.8200000127156576, 0.3103333314259847, 0.14599998792012533, 0.0516666571299235, 0.02133329709370931)","(104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(5093.0, 4736.0, 2907.0, 334.0, 111.0, 10406.0, 2561.0, 491.0, 71.0, 29.0)","(7.6436e7, -5.1414927199999996e7, -7.563832900000001e7, -7.731705951458234e7, -7.748646e7, -7.75037035e7, -1.0022127434901999e8, -1.0148806104365839e8, -1.0153493686849271e8, -1.0153747188674283e8, -1.0153749771703446e8)","(0.0366667111714681, 0.17833336194356283, 0.5866667429606119, 0.8810000419616699, 1.003000020980835, 1.0746667385101318, 2.056666692097982, 2.449666738510132, 2.6390000184377036, 2.7260000705718994, 2.7803333600362143)"
EuropeAsia_pid_26674_12,Gurobi,choose_10p_less,0.55,NN_models_inpath/EuropeAsia_pid_26674_12_static.csv.bson,nothing,-1.0153749771703446e8,0.551000197728475,0.3816666603088379,1.9769999186197917,2.9609999656677246,1352.0,0.0,30937.0,13.0,"(0.10451899817818439, 0.9974813972787655)","(0.3439659476955952, 0.4193673729220806)","(1.9036021592017986, 2.050397678037785)","(2.5737292829971654, 3.348270648338284)","(1352.0, 1352.0)","(0.0, 0.0)","(30937.0, 30937.0)","(13.0, 13.0)",5.0,-5.8664657e7,"(0.030666589736938477, 0.021000067392985027, 0.01466671625773112, 0.01399993896484375, 0.012000004450480143, 0.05033342043558756, 0.06366666158040364, 0.10199999809265137, 0.030666669209798176, 0.03033336003621419, 0.12233328819274902, 0.03033336003621419, 0.029000123341878254)","(0.01900005340576172, 0.021666606267293293, 0.019333283106486004, 0.0050000349680582685, 0.0, 0.0863332748413086, 0.1766667366027832, 0.03966665267944336, 0.00733335812886556, 0.003000020980834961, 0.0036666393280029297, 0.0)","(0.012000004450480143, 0.050333261489868164, 0.10500001907348633, 0.09300001462300618, 0.027666648228963215, 0.011666695276896158, 0.5666666030883789, 0.38300005594889325, 0.3410000006357829, 0.17799997329711914, 0.09166661898295085, 0.07233333587646484, 0.044666687647501625)","(104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(3448.0, 2681.0, 1133.0, 215.0, 7.0, 10175.0, 10723.0, 2000.0, 248.0, 200.0, 91.0, 16.0)","(7.6436e7, -3.1920866e7, -5.5717101e7, -5.829601825e7, -5.8664657e7, -5.8667885e7, -9.711186218590282e7, -1.0052082697799338e8, -1.0149321715315904e8, -1.015303754378254e8, -1.0153592158382632e8, -1.0153735321703444e8, -1.0153749771703446e8)","(0.04766654968261719, 0.11733317375183105, 0.27433323860168457, 0.40333326657613117, 0.4526666005452474, 0.47966663042704266, 1.1836665471394856, 1.8070000012715657, 2.2896666526794434, 2.5116666158040366, 2.6436665852864585, 2.847666581471761, 2.924999952316284)"
EuropeAsia_pid_26674_12,Gurobi,choose_5p_less,0.35,NN_models_inpath/EuropeAsia_pid_26674_12_static.csv.bson,nothing,-1.0153749771703446e8,0.3116665681203206,0.24900015195210776,1.7300000190734863,2.3473333517710366,1040.0,0.0,24772.0,10.0,"(0.18315376666230704, 0.4401793695783342)","(0.233486513577828, 0.26451379032638755)","(1.6679460820383156, 1.792053956108657)","(2.252241617880396, 2.4424250856616774)","(1040.0, 1040.0)","(0.0, 0.0)","(24772.0, 24772.0)","(10.0, 10.0)",5.0,-9.178990008391504e7,"(0.015666643778483074, 0.05066665013631185, 0.03133328755696615, 0.04266667366027832, 0.019666671752929688, 0.037000020345052086, 0.03166667620340983, 0.028999964396158855, 0.025999943415323894, 0.028000036875406902)","(0.05300005276997884, 0.07166671752929688, 0.04999995231628418, 0.010666688283284506, 0.0023333231608072915, 0.038666725158691406, 0.021666685740152996, 0.0010000069936116536, 0.0)","(0.01399993896484375, 0.1983333428700765, 0.7073333263397217, 0.19500017166137695, 0.1296666463216146, 0.09100000063578288, 0.23966670036315918, 0.11566662788391113, 0.027666648228963215, 0.011666615804036459)","(104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(7825.0, 8111.0, 4129.0, 483.0, 204.0, 2980.0, 985.0, 54.0, 1.0)","(7.6436e7, -5.703668e7, -8.7692093e7, -9.170068615691553e7, -9.178990008391504e7, -9.18076913685814e7, -1.014457223812855e8, -1.0153644022615951e8, -1.0153749571703446e8, -1.0153749771703446e8)","(0.03433330853780111, 0.28566670417785645, 1.1190000375111897, 1.3976667722066243, 1.5826667149861653, 1.7006666660308838, 2.027333418528239, 2.2016666730244956, 2.259999990463257, 2.306666612625122)"
EuropeAsia_pid_26674_12,Gurobi,choose_5p_less,0.4,NN_models_inpath/EuropeAsia_pid_26674_12_static.csv.bson,nothing,-1.015374977170345e8,0.4193332990010579,0.2989998658498128,1.7930002212524414,2.566666603088379,1144.0,0.0,26202.0,11.0,"(0.03923371557720701, 0.7994328824249088)","(0.23426966058218096, 0.36373007111744465)","(1.7207041316803744, 1.8652963108245084)","(2.24000207335781, 2.8933311328189477)","(1144.0, 1144.0)","(0.0, 0.0)","(26202.0, 26202.0)","(11.0, 11.0)",5.0,-9.041718979924871e7,"(0.0236666202545166, 0.037666638692220054, 0.04199997584025065, 0.015000025431315104, 0.027666568756103516, 0.03833341598510742, 0.03133328755696615, 0.02933335304260254, 0.026333332061767578, 0.11866672833760579, 0.02933335304260254)","(0.04000004132588705, 0.07899999618530273, 0.07300003369649251, 0.016666571299235027, 0.003666559855143229, 0.04999995231628418, 0.028333346048990887, 0.005333344141642253, 0.0, 0.003000020980834961)","(0.015000104904174805, 0.17566672960917154, 0.44066667556762695, 0.18600002924601236, 0.15366681416829428, 0.06600006421407063, 0.4973333676656087, 0.14800000190734863, 0.0429999033610026, 0.028333266576131184, 0.03933326403299967)","(104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(6908.0, 7193.0, 5584.0, 690.0, 152.0, 4091.0, 1442.0, 110.0, 9.0, 23.0)","(7.6436e7, -5.4503457e7, -8.8486795e7, -9.028063055108261e7, -9.041718979924871e7, -9.04311337992487e7, -1.0134300301816137e8, -1.0153376471703447e8, -1.0153736752907598e8, -1.0153749187761776e8, -1.015374977170345e8)","(0.06433327992757161, 0.2803333600362142, 0.8403333028157552, 1.1416666507720947, 1.3316667079925537, 1.4329999287923176, 2.018666664759318, 2.231666644414266, 2.312666575113932, 2.370999892552694, 2.5359999338785806)"
EuropeAsia_pid_26674_12,Gurobi,choose_5p_less,0.5,NN_models_inpath/EuropeAsia_pid_26674_12_static.csv.bson,nothing,-1.015374977170345e8,0.37866663932800293,0.49066678682963055,3.43233315149943,4.37666670481364,1248.0,0.0,36136.0,12.0,"(0.2702056148190084, 0.48712766383699746)","(0.4723565801665491, 0.5089769934927121)","(3.120137341922437, 3.744528961076423)","(3.9746327132597683, 4.778700696367511)","(1248.0, 1248.0)","(0.0, 0.0)","(36136.0, 36136.0)","(12.0, 12.0)",5.0,-7.0631429e7,"(0.035666704177856445, 0.02433331807454427, 0.0236666997273763, 0.012000004450480143, 0.012333234151204428, 0.06333335240681966, 0.04599992434183756, 0.03466669718424479, 0.033333381017049156, 0.03099997838338216, 0.031333367029825844, 0.03099997838338216)","(0.03399991989135742, 0.04666678110758463, 0.041666666666666664, 0.005333344141642253, 0.0063334306081136065, 0.18999997774759927, 0.11700002352396648, 0.03900003433227539, 0.009333292643229166, 0.001333316167195638, 0.0)","(0.01033329963684082, 0.07666667302449544, 0.28599993387858075, 0.1786665916442871, 0.09966667493184407, 0.05299997329711914, 1.458666721979777, 0.7293333212534586, 0.3466665744781494, 0.08533334732055664, 0.08500003814697266, 0.023000001907348633)","(104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(4639.0, 4783.0, 2703.0, 444.0, 176.0, 15062.0, 6206.0, 1647.0, 410.0, 64.0, 2.0)","(7.6436e7, -4.4956849e7, -6.767023e7, -7.029745133333331e7, -7.0631429e7, -7.0693111e7, -9.752426978082116e7, -1.0136820870060349e8, -1.015249479414932e8, -1.0153573285024257e8, -1.0153748121703446e8, -1.015374977170345e8)","(0.060000101725260414, 0.17066669464111328, 0.5376667181650797, 0.7856667041778564, 0.9043334325154623, 0.9766667683919271, 2.7236667474110923, 3.616000016530355, 4.036333322525024, 4.169333378473918, 4.286666711171468, 4.345666726430257)"
EuropeAsia_pid_26674_12,Gurobi,choose_5p_less,0.45,NN_models_inpath/EuropeAsia_pid_26674_12_static.csv.bson,nothing,-1.0153749771703446e8,0.3953329722086589,0.3189998467763265,2.2256670792897544,2.998666763305664,1144.0,0.0,27975.0,11.0,"(0.20794306275495428, 0.5827228816623635)","(0.166250580816052, 0.4717491127366009)","(2.127415097796603, 2.323919060782906)","(2.9572974719488836, 3.0400360546624445)","(1144.0, 1144.0)","(0.0, 0.0)","(27975.0, 27975.0)","(11.0, 11.0)",5.0,-8.0379393e7,"(0.01766665776570638, 0.021666685740152996, 0.027666648228963215, 0.05233327547709147, 0.015666643778483074, 0.0883333683013916, 0.036666552225748696, 0.0386666456858317, 0.03166659673055013, 0.03333330154418945, 0.03166659673055013)","(0.029666662216186523, 0.04699993133544922, 0.03433330853780111, 0.005666653315226237, 0.004999955495198567, 0.13266666730244955, 0.0453333854675293, 0.012000004450480143, 0.0010000069936116536, 0.006333271662394206)","(0.009666760762532553, 0.12733332316080728, 0.43266669909159344, 0.24800006548563638, 0.07833337783813477, 0.04300006230672201, 0.7766666412353516, 0.2330000400543213, 0.20133336385091147, 0.05300005276997884, 0.02266669273376465)","(104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(5485.0, 5651.0, 3530.0, 617.0, 155.0, 8539.0, 2941.0, 926.0, 101.0, 30.0)","(7.6436e7, -5.3311825e7, -7.793215066666666e7, -8.01688015e7, -8.0379393e7, -8.040337e7, -1.0045788693398023e8, -1.0148595235391039e8, -1.0153223884111755e8, -1.0153733088674283e8, -1.0153749771703446e8)","(0.041000048319498696, 0.19800003369649252, 0.7150000731150309, 1.027000109354655, 1.1633334159851074, 1.2373334566752117, 2.2353334426879883, 2.555333455403646, 2.8130001227060952, 2.9040001233418784, 2.9663333892822266)"
EuropeAsia_pid_26674_12,Gurobi,choose_5p_less,0.55,NN_models_inpath/EuropeAsia_pid_26674_12_static.csv.bson,nothing,-1.0153749771703447e8,0.4483336607615153,0.3963329792022705,2.0946667194366455,2.991333325703939,1352.0,0.0,29884.0,13.0,"(0.16665609728556002, 0.7300112242374706)","(0.29359779604897535, 0.49906816235556567)","(1.98234809467129, 2.206985344202001)","(2.7152657481667846, 3.2674009032410933)","(1352.0, 1352.0)","(0.0, 0.0)","(29884.0, 29884.0)","(13.0, 13.0)",5.0,-6.22747015e7,"(0.010666688283284506, 0.018666585286458332, 0.018000125885009766, 0.014999945958455404, 0.026000022888183594, 0.047333478927612305, 0.045333305994669594, 0.04166682561238607, 0.10733342170715332, 0.030333280563354492, 0.03099997838338216, 0.027000029881795246, 0.029999971389770508)","(0.030333280563354492, 0.019666751225789387, 0.020999908447265625, 0.004666646321614583, 0.009999990463256836, 0.12833317120869955, 0.14166665077209473, 0.0323332945505778, 0.0023333231608072915, 0.005999962488810222, 0.0, 0.0)","(0.011333306630452475, 0.06400012969970703, 0.12799994150797525, 0.06233342488606771, 0.03433330853780111, 0.004999955495198567, 0.8756666978200277, 0.34333332379659015, 0.3573332627614339, 0.11266668637593587, 0.04333345095316569, 0.0279999574025472, 0.02933327356974284)","(104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(3693.0, 2820.0, 2071.0, 191.0, 49.0, 9933.0, 8945.0, 1859.0, 153.0, 145.0, 16.0, 9.0)","(7.6436e7, -3.580026e7, -6.0182768666666664e7, -6.2058213e7, -6.22747015e7, -6.2283569e7, -9.745577775523554e7, -1.0069529924440964e8, -1.0152778030917978e8, -1.0153613216228414e8, -1.0153732521703446e8, -1.0153748021703446e8, -1.0153749771703447e8)","(0.04499999682108561, 0.13933340708414713, 0.3056666851043701, 0.40800007184346515, 0.46199997266133624, 0.5046666463216146, 1.555999994277954, 2.0933333237965903, 2.5296666622161865, 2.7573333581288657, 2.8423333962758384, 2.9026666482289634, 2.959333340326945)"
EuropeAsia_pid_26999_11_low_best,Gurobi,choose_10p_less,0.35,NN_models_inpath/EuropeAsia_pid_26999_11_low_best_static.csv.bson,nothing,-8.41532645e7,0.23533360163370767,0.2633333206176758,1.3153332074483235,1.850666602452596,960.0,0.0,21789.0,10.0,"(0.18314780147536652, 0.2875194017920488)","(0.10172516075460794, 0.42494148048074365)","(1.2381515135796366, 1.3925149013170104)","(1.710025600164856, 1.991307604740336)","(960.0, 960.0)","(0.0, 0.0)","(21789.0, 21789.0)","(10.0, 10.0)",5.0,-7.5147409125e7,"(0.03299999237060547, 0.02433331807454427, 0.0236666997273763, 0.015333414077758789, 0.01466671625773112, 0.02066659927368164, 0.02500001589457194, 0.02066667874654134, 0.02500009536743164, 0.03300007184346517)","(0.059999942779541016, 0.048333326975504555, 0.10000006357828777, 0.01399993896484375, 0.005666653315226237, 0.024666706720987957, 0.0050000349680582685, 0.005666653315226237, 0.0)","(0.009999990463256836, 0.1723333994547526, 0.3680000305175781, 0.23633321126302084, 0.10166668891906738, 0.03300007184346517, 0.2783333460489909, 0.08266663551330566, 0.030333280563354492, 0.0026665528615315757)","(96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(8731.0, 4831.0, 4612.0, 394.0, 60.0, 2720.0, 410.0, 30.0, 1.0)","(7.5163e7, -4.8775244e7, -7.415564485714287e7, -7.5013359e7, -7.5147409125e7, -7.51516225e7, -8.409582e7, -8.4152636e7, -8.41532615e7, -8.41532645e7)","(0.05666661262512207, 0.2889999548594157, 0.7353332837422689, 1.1003332138061523, 1.2313332557678223, 1.2860000133514404, 1.6183332602183025, 1.7329999605814617, 1.7896665732065837, 1.8176665306091309)"
EuropeAsia_pid_26999_11_low_best,Gurobi,choose_10p_less,0.4,NN_models_inpath/EuropeAsia_pid_26999_11_low_best_static.csv.bson,nothing,-8.41532645e7,0.24366656939188638,0.2090001900990804,1.3356664975484211,1.838333288828532,1056.0,0.0,20111.0,11.0,"(0.15422695494638494, 0.3331061838373878)","(0.10570608840295224, 0.31229429179520857)","(1.2805468350714067, 1.3907861600254356)","(1.7064090394106355, 1.9702575382464285)","(1056.0, 1056.0)","(0.0, 0.0)","(20111.0, 20111.0)","(11.0, 11.0)",5.0,-7.30172125e7,"(0.019666751225789387, 0.026666720708211262, 0.04633331298828125, 0.017999966939290363, 0.015333334604899088, 0.026999950408935547, 0.025333325068155926, 0.020333369572957356, 0.012000004450480143, 0.01566656430562337, 0.017333269119262695)","(0.04599992434183756, 0.03799994786580404, 0.07400004069010417, 0.0026667118072509766, 0.0, 0.03900011380513509, 0.0036667982737223306, 0.005666653315226237, 0.0, 0.0)","(0.012333313624064127, 0.15600005785624185, 0.4386666615804036, 0.16666658719380698, 0.08466672897338867, 0.03900003433227539, 0.25499987602233887, 0.09333324432373047, 0.03466661771138509, 0.037000020345052086, 0.01833335558573405)","(96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(7624.0, 4316.0, 3448.0, 246.0, 19.0, 3680.0, 722.0, 38.0, 14.0, 4.0)","(7.5163e7, -4.9805753e7, -7.215032803846152e7, -7.2983706e7, -7.30172125e7, -7.3019897e7, -8.4037407e7, -8.4151561e7, -8.4153106e7, -8.41532545e7, -8.41532645e7)","(0.04333337148030599, 0.2453333536783854, 0.7516666253407797, 1.0436666011810303, 1.1490000089009602, 1.2056667009989421, 1.5269999504089355, 1.654333273569743, 1.7203332583109539, 1.7706666787465413, 1.8179999987284343)"
EuropeAsia_pid_26999_11_low_best,Gurobi,choose_10p_less,0.5,NN_models_inpath/EuropeAsia_pid_26999_11_low_best_static.csv.bson,nothing,-8.41532645e7,0.24666643142700195,0.2066662311553955,1.3550005753835042,1.8723333676656086,1056.0,0.0,20733.0,11.0,"(0.055011924086580954, 0.43832093876742295)","(0.06955839212037965, 0.3437740701904114)","(1.3500329561862199, 1.3599681945807884)","(1.7443981676792173, 2.000268567652)","(1056.0, 1056.0)","(0.0, 0.0)","(20733.0, 20733.0)","(11.0, 11.0)",5.0,-5.411023214285717e7,"(0.015333334604899088, 0.044666687647501625, 0.015666643778483074, 0.006666660308837891, 0.012333234151204428, 0.029000043869018555, 0.03433330853780111, 0.02499993642171224, 0.024000008900960285, 0.024666627248128254, 0.014999945958455404)","(0.035666704177856445, 0.030666589736938477, 0.0023333231608072915, 0.009999990463256836, 0.0003333091735839844, 0.055333216985066734, 0.05966655413309733, 0.004666725794474284, 0.004999876022338867, 0.0029999415079752603)","(0.014333327611287435, 0.07300003369649251, 0.14833339055379233, 0.046000003814697266, 0.008000055948893229, 0.008333444595336914, 0.4720000425974528, 0.3470001220703125, 0.15099994341532388, 0.0603334903717041, 0.026666720708211262)","(96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0, 96.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(4827.0, 3419.0, 345.0, 40.0, 3.0, 6357.0, 4957.0, 526.0, 240.0, 19.0)","(7.5163e7, -3.9726929e7, -5.3692088e7, -5.41043015e7, -5.411023214285717e7, -5.411027814285717e7, -8.243924699999999e7, -8.40769195e7, -8.4143513e7, -8.4152725e7, -8.41532645e7)","(0.04166674613952637, 0.15066679318745932, 0.3743334611256917, 0.4383334318796794, 0.46366675694783527, 0.48566675186157227, 1.0473333994547527, 1.4940001169840496, 1.6753334204355876, 1.7963334719340007, 1.8510000705718994)"
